playDispNm,playMin,playPos,playHeight,playWeight,playPTS,playAST,playTO,playSTL,playBLK,playPF,playFGA,playFGM,playFG%,play2PA,play2PM,play2P%,play3PA,play3PM,play3P%,playFTA,playFTM,playFT%,playORB,playDRB
Danny Green,25.6,5,78.0,210.0,8.57142857143,1.57142857143,1.05714285714,0.9,1.14285714286,1.74285714286,8.01428571429,3.1,0.375671428571,3.44285714286,1.44285714286,0.426728571429,4.57142857143,1.65714285714,0.323025714286,0.928571428571,0.714285714286,0.248401428571,0.585714285714,2.97142857143
Dante Cunningham,21.3561643836,2,80.0,227.0,5.71232876712,0.657534246575,0.465753424658,0.520547945205,0.397260273973,1.52054794521,4.98630136986,2.24657534247,0.45621369863,2.68493150685,1.45205479452,0.508660273973,2.30136986301,0.794520547945,0.313530136986,0.712328767123,0.424657534247,0.204338356164,1.06849315068,3.0
Dante Exum,16.7142857143,1,77.0,190.0,8.14285714286,3.07142857143,1.42857142857,0.571428571429,0.214285714286,1.42857142857,6.21428571429,3.0,0.4939,4.92857142857,2.64285714286,0.554678571429,1.28571428571,0.357142857143,0.148807142857,2.21428571429,1.78571428571,0.565478571429,0.285714285714,1.57142857143
Danuel House,17.4782608696,1,79.0,207.0,6.60869565217,1.08695652174,0.478260869565,0.304347826087,0.260869565217,1.0,5.60869565217,2.4347826087,0.373473913043,3.08695652174,1.78260869565,0.510730434783,2.52173913043,0.652173913043,0.250239130435,1.34782608696,1.08695652174,0.507247826087,0.565217391304,2.73913043478
Dario Saric,29.6025641026,3,82.0,223.0,14.6282051282,2.58974358974,1.89743589744,0.653846153846,0.269230769231,2.05128205128,11.3974358974,5.16666666667,0.438438461538,6.28205128205,3.15384615385,0.484943589744,5.11538461538,2.01282051282,0.373752564103,2.65384615385,2.28205128205,0.587911538462,1.94871794872,4.70512820513
Darius Miller,23.743902439,2,80.0,235.0,7.76829268293,1.35365853659,0.719512195122,0.341463414634,0.207317073171,1.9512195122,5.9512195122,2.63414634146,0.41236097561,1.58536585366,0.841463414634,0.400609756098,4.36585365854,1.79268292683,0.373284146341,0.817073170732,0.707317073171,0.297764634146,0.219512195122,1.78048780488
Darrell Arthur,7.42105263158,4,81.0,225.0,2.84210526316,0.473684210526,0.789473684211,0.421052631579,0.157894736842,1.15789473684,2.47368421053,1.15789473684,0.327189473684,1.26315789474,0.736842105263,0.346489473684,1.21052631579,0.421052631579,0.194736842105,0.157894736842,0.105263157895,0.0789473684211,0.157894736842,0.631578947368
Darren Collison,29.2898550725,1,72.0,160.0,12.3913043478,5.33333333333,1.24637681159,1.34782608696,0.217391304348,1.76811594203,9.24637681159,4.57971014493,0.474092753623,6.27536231884,3.1884057971,0.469110144928,2.97101449275,1.39130434783,0.448307246377,2.07246376812,1.84057971014,0.6,0.536231884058,2.02898550725
Darrun Hilliard,6.78571428571,5,78.0,215.0,1.14285714286,0.785714285714,0.285714285714,0.142857142857,0.0,0.5,1.35714285714,0.357142857143,0.232142857143,0.928571428571,0.357142857143,0.285714285714,0.428571428571,0.0,0.0,0.5,0.428571428571,0.178571428571,0.0,0.5
David Nwaba,23.5285714286,1,76.0,210.0,7.92857142857,1.48571428571,1.1,0.842857142857,0.4,2.25714285714,6.04285714286,2.88571428571,0.451254285714,5.3,2.62857142857,0.471722857143,0.742857142857,0.257142857143,0.188094285714,2.9,1.9,0.52172,1.27142857143,3.38571428571
David Stockton,3.0,1,71.0,165.0,3.33333333333,0.0,0.333333333333,0.0,0.0,1.0,1.0,0.666666666667,0.5,0.0,0.0,0.0,1.0,0.666666666667,0.5,1.33333333333,1.33333333333,0.666666666667,0.0,0.0
David West,13.7123287671,4,81.0,240.0,6.78082191781,1.8904109589,1.09589041096,0.643835616438,1.02739726027,1.64383561644,5.17808219178,2.95890410959,0.56551369863,5.06849315068,2.91780821918,0.568026027397,0.109589041096,0.041095890411,0.041095890411,1.08219178082,0.821917808219,0.376484931507,0.876712328767,2.38356164384
Davon Reed,11.5238095238,5,78.0,220.0,3.0,0.619047619048,0.47619047619,0.47619047619,0.0952380952381,0.809523809524,3.61904761905,1.04761904762,0.261052380952,1.80952380952,0.52380952381,0.245233333333,1.80952380952,0.52380952381,0.269047619048,0.571428571429,0.380952380952,0.190476190476,0.0952380952381,1.7619047619
De'Aaron Fox,27.7123287671,1,75.0,187.0,11.5616438356,4.38356164384,2.3698630137,0.945205479452,0.27397260274,2.23287671233,10.9178082192,4.49315068493,0.401034246575,8.82191780822,3.84931506849,0.424965753425,2.09589041096,0.643835616438,0.249309589041,2.67123287671,1.93150684932,0.486391780822,0.452054794521,2.34246575342
DeAndre Jordan,31.4805194805,3,84.0,255.0,12.038961039,1.51948051948,1.80519480519,0.506493506494,0.896103896104,2.63636363636,7.46753246753,4.84415584416,0.641575324675,7.46753246753,4.84415584416,0.641575324675,0.0,0.0,0.0,4.05194805195,2.35064935065,0.461725974026,4.27272727273,10.9350649351
DeAndre Liggins,12.5344827586,5,78.0,209.0,1.74137931034,0.827586206897,0.362068965517,0.637931034483,0.241379310345,1.39655172414,1.8275862069,0.689655172414,0.257470689655,0.913793103448,0.362068965517,0.238506896552,0.913793103448,0.327586206897,0.188218965517,0.0862068965517,0.0344827586207,0.0258620689655,0.120689655172,1.1724137931
DeAndre’ Bembry,17.4615384615,2,78.0,207.0,5.23076923077,1.88461538462,1.80769230769,0.807692307692,0.461538461538,1.46153846154,4.88461538462,2.03846153846,0.386680769231,3.73076923077,1.61538461538,0.379296153846,1.15384615385,0.423076923077,0.310896153846,1.26923076923,0.730769230769,0.320515384615,0.307692307692,2.46153846154
DeMar DeRozan,33.875,5,79.0,220.0,23.0,5.2125,2.2,1.075,0.275,1.8875,17.6625,8.0625,0.4479025,14.075,6.95,0.48516875,3.5875,1.1125,0.21922,6.9875,5.7625,0.79295,0.7375,3.2
DeMarcus Cousins,36.2291666667,3,83.0,270.0,25.2083333333,5.33333333333,5.02083333333,1.6875,1.5625,3.8125,18.0,8.45833333333,0.47753125,11.875,6.29166666667,0.538095833333,6.125,2.16666666667,0.345854166667,8.20833333333,6.125,0.745475,2.1875,10.7083333333
DeMarre Carroll,29.8767123288,2,80.0,212.0,13.4657534247,2.01369863014,1.41095890411,0.821917808219,0.41095890411,2.2602739726,10.7671232877,4.45205479452,0.41657260274,5.39726027397,2.46575342466,0.46505890411,5.3698630137,1.98630136986,0.350960273973,3.3698630137,2.57534246575,0.709469863014,1.42465753425,5.12328767123
Dejounte Murray,21.5061728395,1,77.0,170.0,8.0987654321,2.85185185185,1.66666666667,1.1975308642,0.382716049383,1.86419753086,7.51851851852,3.34567901235,0.413117283951,7.0987654321,3.23456790123,0.423350617284,0.41975308642,0.111111111111,0.0802469135802,1.82716049383,1.2962962963,0.421127160494,1.35802469136,4.30864197531
Delon Wright,20.8115942029,1,77.0,190.0,8.07246376812,2.89855072464,1.13043478261,1.04347826087,0.478260869565,1.17391304348,6.26086956522,2.91304347826,0.433124637681,4.02898550725,2.10144927536,0.520291304348,2.23188405797,0.811594202899,0.306936231884,1.72463768116,1.4347826087,0.491305797101,0.652173913043,2.20289855072
Demetrius Jackson,5.53333333333,1,73.0,194.0,1.06666666667,0.6,0.733333333333,0.333333333333,0.0666666666667,0.466666666667,1.2,0.466666666667,0.23778,0.733333333333,0.4,0.244446666667,0.466666666667,0.0666666666667,0.0666666666667,0.133333333333,0.0666666666667,0.0333333333333,0.333333333333,0.466666666667
Dennis Schröder,30.9850746269,1,73.0,168.0,19.4179104478,6.23880597015,2.73134328358,1.08955223881,0.089552238806,2.19402985075,17.0895522388,7.46268656716,0.432913432836,13.1791044776,6.32835820896,0.476988059701,3.91044776119,1.13432835821,0.281449253731,3.9552238806,3.35820895522,0.784017910448,0.65671641791,2.44776119403
Dennis Smith,29.7391304348,1,75.0,195.0,15.1884057971,5.1884057971,2.84057971014,1.01449275362,0.246376811594,2.20289855072,14.8260869565,5.85507246377,0.390075362319,9.91304347826,4.31884057971,0.430952173913,4.91304347826,1.53623188406,0.291847826087,2.79710144928,1.94202898551,0.519413043478,0.724637681159,3.04347826087
Denzel Valentine,27.2467532468,2,77.0,220.0,10.1688311688,3.16883116883,1.2987012987,0.844155844156,0.155844155844,2.4025974026,9.35064935065,3.90909090909,0.40567012987,4.54545454545,2.05194805195,0.44418961039,4.80519480519,1.85714285714,0.330867532468,0.662337662338,0.493506493506,0.232684415584,0.623376623377,4.48051948052
Derrick Favors,27.987012987,4,82.0,246.0,12.2597402597,1.32467532468,1.14285714286,0.701298701299,1.06493506494,2.12987012987,9.11688311688,5.12987012987,0.557337662338,8.2987012987,4.94805194805,0.59464025974,0.818181818182,0.181818181818,0.0822506493506,2.79220779221,1.81818181818,0.457635064935,2.55844155844,4.5974025974
Derrick Jones,12.35,2,79.0,190.0,3.05,0.4,0.35,0.2,0.65,1.2,2.65,1.05,0.290475,1.75,0.9,0.353335,0.9,0.15,0.085,1.2,0.8,0.275,1.05,0.85
Derrick Rose,16.8,1,75.0,190.0,8.36,1.48,1.4,0.28,0.16,0.64,7.44,3.24,0.40518,6.24,2.96,0.448216,1.2,0.28,0.09,1.84,1.6,0.59,0.52,0.88
Derrick Walton,9.25,1,73.0,190.0,1.8125,1.0,0.125,0.4375,0.1875,0.4375,1.5625,0.5,0.1875,0.5,0.0625,0.0625,1.0625,0.4375,0.21874375,0.375,0.375,0.1875,0.125,0.875
Derrick White,8.11764705882,1,77.0,200.0,3.17647058824,0.529411764706,0.352941176471,0.235294117647,0.176470588235,0.470588235294,1.94117647059,0.941176470588,0.312252941176,1.17647058824,0.470588235294,0.225488235294,0.764705882353,0.470588235294,0.164705882353,1.17647058824,0.823529411765,0.313723529412,0.294117647059,1.23529411765
Derrick Williams,4.0,4,80.0,241.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.125,1.0,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Devin Booker,34.5185185185,5,78.0,206.0,24.9259259259,4.68518518519,3.59259259259,0.87037037037,0.259259259259,3.11111111111,19.5185185185,8.42592592593,0.423564814815,12.4074074074,5.7037037037,0.453662962963,7.11111111111,2.72222222222,0.359616666667,6.09259259259,5.35185185185,0.853033333333,0.481481481481,4.03703703704
Devin Harris,18.8450704225,1,75.0,185.0,8.38028169014,2.12676056338,1.07042253521,0.676056338028,0.169014084507,2.23943661972,6.39436619718,2.6338028169,0.415777464789,3.19718309859,1.52112676056,0.474145070423,3.19718309859,1.11267605634,0.285645070423,2.39436619718,2.0,0.647981690141,0.169014084507,1.6338028169
Devin Robinson,13.0,2,80.0,200.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,0.3333,3.0,1.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
Dewayne Dedmon,24.9032258065,3,84.0,255.0,9.95161290323,1.45161290323,1.38709677419,0.645161290323,0.822580645161,2.61290322581,7.6935483871,4.03225806452,0.5375,5.41935483871,3.22580645161,0.588925806452,2.27419354839,0.806451612903,0.357985483871,1.38709677419,1.08064516129,0.377533870968,1.61290322581,6.27419354839
Deyonta Davis,15.1935483871,3,83.0,237.0,5.8064516129,0.645161290323,0.5,0.241935483871,0.629032258065,2.01612903226,4.27419354839,2.59677419355,0.576922580645,4.27419354839,2.59677419355,0.576922580645,0.0,0.0,0.0,0.91935483871,0.612903225806,0.22849516129,1.20967741935,2.82258064516
Dillon Brooks,28.6829268293,2,79.0,225.0,10.9512195122,1.64634146341,1.51219512195,0.890243902439,0.219512195122,2.84146341463,9.41463414634,4.14634146341,0.434831707317,6.19512195122,3.0,0.477990243902,3.21951219512,1.14634146341,0.288546341463,2.0243902439,1.51219512195,0.453659756098,0.59756097561,2.53658536585
Dion Waiters,30.6666666667,5,76.0,221.0,14.3,3.76666666667,2.33333333333,0.733333333333,0.3,2.03333333333,13.6666666667,5.43333333333,0.405433333333,8.0,3.7,0.461176666667,5.66666666667,1.73333333333,0.275676666667,2.3,1.7,0.535,0.266666666667,2.3
Dirk Nowitzki,24.6883116883,3,83.0,237.0,12.038961039,1.55844155844,0.662337662338,0.558441558442,0.558441558442,1.8961038961,9.84415584416,4.49350649351,0.454055844156,5.46753246753,2.7012987013,0.501358441558,4.37662337662,1.79220779221,0.384275324675,1.4025974026,1.25974025974,0.514719480519,0.285714285714,5.4025974026
Domantas Sabonis,24.4459459459,3,83.0,240.0,11.6351351351,2.04054054054,1.85135135135,0.540540540541,0.432432432432,2.97297297297,8.93243243243,4.59459459459,0.513071621622,8.43243243243,4.41891891892,0.518743243243,0.5,0.175675675676,0.135135135135,3.02702702703,2.27027027027,0.594991891892,2.22972972973,5.5
Donovan Mitchell,33.4050632911,5,75.0,200.0,20.4556962025,3.6835443038,2.74683544304,1.49367088608,0.341772151899,2.69620253165,17.2405063291,7.53164556962,0.428832911392,10.2784810127,5.16455696203,0.492229113924,6.96202531646,2.36708860759,0.319367088608,3.75949367089,3.0253164557,0.661736708861,0.658227848101,3.08860759494
Dorian Finney-Smith,21.380952381,1,79.0,212.0,5.85714285714,1.2380952381,1.0,0.47619047619,0.190476190476,2.04761904762,5.7619047619,2.19047619048,0.309766666667,2.57142857143,1.2380952381,0.428566666667,3.19047619048,0.952380952381,0.228228571429,0.714285714286,0.52380952381,0.285714285714,1.04761904762,2.52380952381
Doug McDermott,21.7901234568,2,80.0,225.0,7.77777777778,0.975308641975,0.679012345679,0.234567901235,0.185185185185,1.50617283951,6.27160493827,2.92592592593,0.471271604938,3.6049382716,1.79012345679,0.475808641975,2.66666666667,1.13580246914,0.364811111111,1.0,0.79012345679,0.341564197531,0.481481481481,1.97530864198
Dragan Bender,25.2804878049,4,84.0,216.0,6.4756097561,1.58536585366,1.37804878049,0.268292682927,0.646341463415,2.0243902439,5.90243902439,2.28048780488,0.345909756098,1.9756097561,0.841463414634,0.328251219512,3.92682926829,1.43902439024,0.335163414634,0.621951219512,0.475609756098,0.214430487805,0.487804878049,3.92682926829
Draymond Green,32.6571428571,4,79.0,230.0,11.0714285714,7.27142857143,2.87142857143,1.35714285714,1.3,2.64285714286,8.84285714286,4.02857142857,0.457604285714,5.18571428571,2.92857142857,0.592312857143,3.65714285714,1.1,0.283728571429,2.47142857143,1.91428571429,0.560237142857,1.07142857143,6.58571428571
Dwayne Bacon,13.4150943396,2,79.0,221.0,3.30188679245,0.716981132075,0.415094339623,0.301886792453,0.0377358490566,0.867924528302,3.64150943396,1.35849056604,0.253175471698,2.83018867925,1.15094339623,0.243826415094,0.811320754717,0.207547169811,0.106918867925,0.471698113208,0.377358490566,0.165094339623,0.0754716981132,2.2641509434
Dwight Buycks,14.6896551724,1,75.0,190.0,7.41379310345,2.03448275862,1.34482758621,0.655172413793,0.0689655172414,1.34482758621,6.8275862069,2.8275862069,0.338806896552,5.27586206897,2.31034482759,0.347065517241,1.55172413793,0.51724137931,0.228731034483,1.41379310345,1.24137931034,0.359193103448,0.413793103448,1.0
Dwight Howard,30.3950617284,3,83.0,265.0,16.6296296296,1.2962962963,2.56790123457,0.58024691358,1.61728395062,3.07407407407,11.2469135802,6.24691358025,0.553395061728,11.1604938272,6.23456790123,0.556411111111,0.0864197530864,0.0123456790123,0.0123456790123,7.18518518519,4.12345679012,0.575113580247,3.13580246914,9.35802469136
Dwight Powell,21.1392405063,3,83.0,240.0,8.49367088608,1.15189873418,0.746835443038,0.835443037975,0.392405063291,2.35443037975,5.44303797468,3.22784810127,0.579513924051,4.37974683544,2.87341772152,0.61393164557,1.06329113924,0.354430379747,0.195991139241,2.3417721519,1.6835443038,0.486321518987,1.70886075949,3.91139240506
Dwyane Wade,22.9552238806,5,76.0,212.0,11.4179104478,3.40298507463,2.07462686567,0.910447761194,0.686567164179,1.85074626866,10.2089552239,4.46268656716,0.428392537313,8.55223880597,3.98507462687,0.460497014925,1.65671641791,0.477611940299,0.217910447761,2.82089552239,2.01492537313,0.511623880597,0.746268656716,3.01492537313
Dāvis Bertāns,14.0909090909,2,82.0,210.0,5.92207792208,0.961038961039,0.467532467532,0.350649350649,0.376623376623,1.20779220779,4.75324675325,2.09090909091,0.340119480519,1.48051948052,0.87012987013,0.383187012987,3.27272727273,1.22077922078,0.278202597403,0.636363636364,0.519480519481,0.195114285714,0.233766233766,1.75324675325
E'Twaun Moore,31.5365853659,4,76.0,191.0,12.4634146341,2.29268292683,1.24390243902,0.963414634146,0.134146341463,2.21951219512,10.1463414634,5.15853658537,0.488685365854,6.48780487805,3.59756097561,0.522437804878,3.65853658537,1.56097560976,0.368841463415,0.829268292683,0.585365853659,0.252642682927,0.69512195122,2.20731707317
Ed Davis,18.858974359,4,82.0,215.0,5.30769230769,0.512820512821,0.846153846154,0.397435897436,0.679487179487,2.41025641026,3.74358974359,2.17948717949,0.559814102564,3.73076923077,2.17948717949,0.561951282051,0.0128205128205,0.0,0.0,1.42307692308,0.948717948718,0.319141025641,2.33333333333,5.02564102564
Edmond Sumner,2.0,1,78.0,186.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ekpe Udoh,12.8571428571,3,82.0,240.0,2.57142857143,0.84126984127,0.31746031746,0.666666666667,1.1746031746,1.66666666667,1.88888888889,0.952380952381,0.323280952381,1.87301587302,0.952380952381,0.323280952381,0.015873015873,0.0,0.0,0.888888888889,0.666666666667,0.289682539683,1.07936507937,1.30158730159
Elfrid Payton,28.6984126984,1,76.0,185.0,12.6507936508,6.2380952381,2.66666666667,1.30158730159,0.349206349206,2.33333333333,10.5873015873,5.22222222222,0.481763492063,9.12698412698,4.74603174603,0.511385714286,1.46031746032,0.47619047619,0.230423809524,2.66666666667,1.73015873016,0.433555555556,1.01587301587,3.33333333333
Emeka Okafor,13.5384615385,3,82.0,255.0,4.38461538462,0.307692307692,0.5,0.307692307692,0.961538461538,1.15384615385,3.65384615385,1.84615384615,0.489738461538,3.65384615385,1.84615384615,0.489738461538,0.0,0.0,0.0,0.846153846154,0.692307692308,0.357692307692,1.80769230769,2.80769230769
Emmanuel Mudiay,19.4375,1,77.0,200.0,8.640625,3.21875,1.765625,0.640625,0.140625,1.25,8.203125,3.1875,0.362425,5.90625,2.453125,0.3824421875,2.296875,0.734375,0.2531234375,2.015625,1.53125,0.5141359375,0.40625,1.96875
Enes Kanter,25.7746478873,3,83.0,262.0,14.0845070423,1.47887323944,1.71830985915,0.507042253521,0.521126760563,2.6338028169,10.0281690141,5.94366197183,0.597609859155,10.0,5.94366197183,0.599063380282,0.0281690140845,0.0,0.0,2.59154929577,2.19718309859,0.628445070423,3.84507042254,7.14084507042
Eric Bledsoe,31.3918918919,1,73.0,190.0,17.7432432432,5.0,2.90540540541,2.0,0.554054054054,2.5,13.3918918919,6.32432432432,0.490398648649,8.52702702703,4.63513513514,0.567260810811,4.86486486486,1.68918918919,0.350804054054,4.28378378378,3.40540540541,0.73297972973,0.702702702703,3.14864864865
Eric Gordon,31.2028985507,5,75.0,220.0,18.0144927536,2.23188405797,1.91304347826,0.652173913043,0.376811594203,1.68115942029,14.0289855072,6.01449275362,0.418743478261,5.21739130435,2.85507246377,0.520136231884,8.8115942029,3.15942028986,0.342288405797,3.49275362319,2.82608695652,0.710214492754,0.36231884058,2.10144927536
Eric Moreland,12.0447761194,4,82.0,218.0,2.13432835821,1.16417910448,0.611940298507,0.477611940299,0.761194029851,1.73134328358,1.82089552239,0.985074626866,0.364055223881,1.82089552239,0.985074626866,0.364055223881,0.0,0.0,0.0,0.432835820896,0.164179104478,0.0945268656716,1.20895522388,2.92537313433
Erik McCree,2.0,2,80.0,225.0,0.0,0.0,0.25,0.25,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25
Ersan Ilyasova,25.0724637681,4,81.0,235.0,10.8695652174,1.30434782609,1.04347826087,0.884057971014,0.391304347826,2.27536231884,8.88405797101,4.01449275362,0.441613043478,5.21739130435,2.69565217391,0.532460869565,3.66666666667,1.31884057971,0.33267826087,1.95652173913,1.52173913043,0.489373913043,1.71014492754,4.17391304348
Evan Fournier,32.2456140351,2,79.0,204.0,17.7719298246,2.89473684211,1.66666666667,0.824561403509,0.280701754386,2.42105263158,14.0701754386,6.45614035088,0.463814035088,8.19298245614,4.22807017544,0.513289473684,5.87719298246,2.22807017544,0.394536842105,3.0350877193,2.63157894737,0.724463157895,0.40350877193,2.73684210526
Evan Turner,25.7721518987,4,79.0,210.0,8.21518987342,2.18987341772,1.25316455696,0.594936708861,0.354430379747,2.06329113924,7.30379746835,3.26582278481,0.431458227848,5.63291139241,2.73417721519,0.466481012658,1.67088607595,0.53164556962,0.230167088608,1.35443037975,1.15189873418,0.472574683544,0.379746835443,2.70886075949
Frank Kaminsky,23.2658227848,4,85.0,240.0,11.0506329114,1.63291139241,0.822784810127,0.455696202532,0.278481012658,1.20253164557,9.06329113924,3.88607594937,0.40005443038,5.59493670886,2.56962025316,0.425197468354,3.46835443038,1.3164556962,0.358967088608,2.45569620253,1.96202531646,0.670344303797,0.582278481013,3.06329113924
Frank Mason,19.0,1,71.0,190.0,7.94230769231,2.82692307692,1.25,0.653846153846,0.192307692308,1.38461538462,7.32692307692,2.76923076923,0.389425,5.67307692308,2.17307692308,0.382430769231,1.65384615385,0.596153846154,0.255675,2.21153846154,1.80769230769,0.544551923077,0.576923076923,1.92307692308
Frank Ntilikina,21.8461538462,1,77.0,190.0,5.9358974359,3.20512820513,1.67948717949,0.846153846154,0.230769230769,2.32051282051,6.41025641026,2.33333333333,0.333285897436,4.39743589744,1.69230769231,0.349152564103,2.01282051282,0.641025641026,0.250425641026,0.871794871795,0.628205128205,0.222435897436,0.474358974359,1.79487179487
Fred VanVleet,20.0,1,72.0,195.0,8.63157894737,3.19736842105,0.973684210526,0.894736842105,0.25,1.71052631579,7.17105263158,3.05263157895,0.406142105263,3.73684210526,1.63157894737,0.424051315789,3.43421052632,1.42105263158,0.372278947368,1.32894736842,1.10526315789,0.446821052632,0.315789473684,2.09210526316
Furkan Korkmaz,5.71428571429,5,79.0,175.0,1.64285714286,0.285714285714,0.142857142857,0.142857142857,0.0714285714286,0.857142857143,2.0,0.571428571429,0.240471428571,0.785714285714,0.214285714286,0.178571428571,1.21428571429,0.357142857143,0.25595,0.285714285714,0.142857142857,0.0714285714286,0.142857142857,0.642857142857
Garrett Temple,24.8461538462,4,78.0,190.0,8.41538461538,1.90769230769,1.23076923077,0.907692307692,0.4,2.07692307692,7.30769230769,3.06153846154,0.390681538462,3.81538461538,1.69230769231,0.375084615385,3.49230769231,1.36923076923,0.369544615385,1.2,0.923076923077,0.334835384615,0.338461538462,1.98461538462
Gary Harris,34.2537313433,5,76.0,210.0,17.4626865672,2.89552238806,1.76119402985,1.83582089552,0.223880597015,1.77611940299,13.552238806,6.5671641791,0.485211940299,7.67164179104,4.23880597015,0.549370149254,5.88059701493,2.32835820896,0.382367164179,2.41791044776,2.0,0.616150746269,0.55223880597,2.07462686567
Gary Payton II,9.47826086957,1,75.0,184.0,3.0,0.913043478261,0.304347826087,0.304347826087,0.130434782609,1.30434782609,3.21739130435,1.30434782609,0.238939130435,2.13043478261,1.04347826087,0.23457826087,1.08695652174,0.260869565217,0.105591304348,0.391304347826,0.130434782609,0.054347826087,0.565217391304,1.34782608696
George Hill,27.0298507463,1,74.0,180.0,9.9552238806,2.77611940299,1.32835820896,0.925373134328,0.388059701493,1.91044776119,7.64179104478,3.5223880597,0.430907462687,4.59701492537,2.25373134328,0.470489552239,3.0447761194,1.26865671642,0.335392537313,2.08955223881,1.64179104478,0.494732835821,0.626865671642,2.07462686567
Georges Niang,3.66666666667,0,81.0,231.0,1.0,0.333333333333,0.333333333333,0.222222222222,0.0,0.111111111111,1.22222222222,0.444444444444,0.185188888889,0.777777777778,0.444444444444,0.222222222222,0.444444444444,0.0,0.0,0.222222222222,0.111111111111,0.0555555555556,0.333333333333,0.666666666667
Georgios Papagiannis,7.17647058824,3,86.0,276.0,2.11764705882,0.529411764706,0.470588235294,0.235294117647,0.352941176471,0.705882352941,2.47058823529,1.05882352941,0.409523529412,2.47058823529,1.05882352941,0.409523529412,0.0,0.0,0.0,0.0,0.0,0.0,0.764705882353,1.41176470588
Gerald Green,22.6585365854,5,80.0,200.0,12.1219512195,0.609756097561,0.756097560976,0.585365853659,0.365853658537,2.12195121951,10.0731707317,4.09756097561,0.381782926829,2.80487804878,1.41463414634,0.405282926829,7.26829268293,2.68292682927,0.35113902439,1.46341463415,1.24390243902,0.494309756098,0.341463414634,2.87804878049
Gian Clavell,9.28571428571,5,76.0,185.0,2.85714285714,0.428571428571,0.285714285714,0.285714285714,0.0,1.14285714286,2.57142857143,0.857142857143,0.204071428571,0.428571428571,0.0,0.0,2.14285714286,0.857142857143,0.252371428571,0.285714285714,0.285714285714,0.142857142857,0.142857142857,0.857142857143
Giannis Antetokounmpo,36.8133333333,3,82.0,205.0,26.8533333333,4.8,2.94666666667,1.44,1.41333333333,3.08,18.6933333333,9.89333333333,0.52744,16.8266666667,9.32,0.55118,1.86666666667,0.573333333333,0.232664,8.54666666667,6.49333333333,0.741505333333,2.10666666667,7.96
Glenn Robinson,14.7391304348,5,78.0,220.0,4.13043478261,0.739130434783,0.217391304348,0.565217391304,0.0434782608696,0.608695652174,3.69565217391,1.5652173913,0.367069565217,2.21739130435,0.95652173913,0.453726086957,1.47826086957,0.608695652174,0.207969565217,0.478260869565,0.391304347826,0.181160869565,0.478260869565,1.13043478261
Goran Dragić,31.68,1,76.0,180.0,17.28,4.78666666667,2.21333333333,0.84,0.16,2.4,14.3333333333,6.45333333333,0.441125333333,10.3333333333,4.97333333333,0.473156,4.0,1.48,0.355329333333,3.61333333333,2.89333333333,0.681116,0.72,3.37333333333
Gordon Hayward,5.0,2,81.0,207.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Gorgui Dieng,16.8860759494,3,83.0,245.0,5.94936708861,0.898734177215,0.746835443038,0.569620253165,0.493670886076,1.86075949367,4.91139240506,2.35443037975,0.426149367089,4.13924050633,2.11392405063,0.454913924051,0.772151898734,0.240506329114,0.124470886076,1.29113924051,1.0,0.387974683544,1.3417721519,3.20253164557
Greg Monroe,20.3921568627,3,83.0,247.0,10.2745098039,2.23529411765,1.88235294118,0.862745098039,0.490196078431,1.86274509804,7.56862745098,4.27450980392,0.531650980392,7.56862745098,4.27450980392,0.531650980392,0.0,0.0,0.0,2.33333333333,1.72549019608,0.471405882353,2.13725490196,4.72549019608
Guerschon Yabusele,7.18181818182,4,80.0,260.0,2.39393939394,0.484848484848,0.363636363636,0.121212121212,0.151515151515,0.69696969697,1.84848484848,0.787878787879,0.328281818182,0.727272727273,0.424242424242,0.220960606061,1.12121212121,0.363636363636,0.214645454545,0.666666666667,0.454545454545,0.169190909091,0.515151515152,1.06060606061
Harrison Barnes,34.2597402597,2,80.0,210.0,18.8571428571,1.97402597403,1.53246753247,0.649350649351,0.181818181818,1.22077922078,15.6753246753,6.97402597403,0.445272727273,11.3506493506,5.42857142857,0.480392207792,4.32467532468,1.54545454545,0.341979220779,4.06493506494,3.36363636364,0.736181818182,1.0,5.07792207792
Hassan Whiteside,25.2592592593,3,84.0,235.0,13.962962963,1.0,1.72222222222,0.722222222222,1.74074074074,2.42592592593,10.7037037037,5.77777777778,0.533262962963,10.6666666667,5.74074074074,0.531996296296,0.037037037037,0.037037037037,0.037037037037,3.37037037037,2.37037037037,0.5499,3.22222222222,8.18518518519
